title,ingredients,directions,link,source,NER,portions
Smoothie Sunburst,"125 ml de morceaux de mangue congelés (un peu généreux), 1 banane moyenne congelée, 3 à 4 cuillères à soupe de yaourt nature ou 3 à 4 cuillères à soupe de yaourt de soja de préférence, 3 à 4 cuillères à soupe de jus d'orange, 1 goutte de vanille (facultatif), 1 goutte d'extrait d'amande (facultatif)","[« Mettez tous les ingrédients dans un robot culinaire et mixez pendant environ 2 minutes ; ce long mixage rendra le mélange incroyablement crémeux. Vous pouvez ajouter plus de jus si vous le souhaitez, mais avec moins de jus, vous obtiendrez un résultat presque semblable à une crème de mangue ! » ; « Si vous décidez d'utiliser les extraits (vraiment délicieux), attention : juste une goutte de chaque ! » ; « À consommer immédiatement ou à congeler jusqu'à 1/2 heure pour une meilleure conservation. »]",www.food.com/recipe/sunburst-smoothie-225542,Gathered,"[""mangue congelée"", ""banane"", ""vanille"", ""amande""]",1
Smoothie California Dreamin,"250 ml de yaourt à la pêche faible en gras, 125 ml de fraises fraîches, 1 banane, 1 cuillère à soupe de germe de blé (ou de farine de lin), 3 glaçons (ou 5 s'ils sont fins ou petits)","[« Mettez les glaçons dans un mixeur et hachez-les d'abord. », « Ajoutez ensuite le yaourt, puis le reste des fruits et le germe de blé, en mixant à haute vitesse jusqu'à obtenir une consistance lisse. », « Versez dans un verre et dégustez ! »]",www.food.com/recipe/california-dreamin-smoothie-217063,Gathered,"[« yaourt à la pêche allégé », « fraises fraîches », « banane », « germe », « mince »]",1
"Smoothie au chou frisé, à la pastèque et à l'orange","150 g de chou frisé, 80 g d'épinards, 1/4 de pastèque entière, 3 grosses oranges, 1 citron, menthe fraîche hachée, 1 cuillère à soupe de graines de lin moulues, 2 cuillères à soupe d'huile de coco","[« Cuire le chou frisé et les épinards à la vapeur pendant 5 minutes au-dessus d'eau bouillante, laisser refroidir. », « Hacher tous les ingrédients. », « Mélanger les fruits dans un mixeur avec un peu d'eau. », « Ajouter le reste des ingrédients. »]",www.food.com/recipe/kale-watermelon-and-orange-smoothie-516861,Gathered,"[""chou frisé"", ""épinards"", ""pastèque"", ""oranges"", ""citron"", ""menthe"", ""graines de lin moulues"", ""huile de coco""]",1
Le célèbre smoothie à la tarte aux pommes de Dan (smoothies verts simples),"500 ml d'épinards frais, 1 125 ml de lait d'amande non sucré, 3 pommes, cœur retiré, 4 dattes Medjool, dénoyautées, 1 cuillère à café de cannelle, 1 cuillère à café de muscade, glace, si désiré","[« Mélangez d'abord les légumes-feuilles et la base liquide. Pour les recettes qui utilisent des oranges, des melons, des concombres ou des raisins entiers, nous vous recommandons de mélanger ces ingrédients à l'étape 1. », « Ajoutez le reste des ingrédients et mélangez à nouveau. »]",www.food.com/recipe/dans-famous-apple-pie-smoothie-simple-green-smoothies-523886,Gathered,"[""épinards frais"", ""lait d'amande"", ""pommes"", ""dattes"", ""cannelle"", ""noix de muscade""]",2
Smoothie aux baies et à la mangue,"250 ml de jus d'orange, 250 ml de myrtilles, 250 ml de fraises coupées en dés, 250 ml de mangue coupée en dés, 125 ml de yogourt glacé à la vanille sans gras","[""Placez les ingrédients dans un mixeur et mixez jusqu'à obtenir une consistance lisse."", ""Versez dans 2 verres et dégustez !""]",www.food.com/recipe/berry-and-mango-smoothie-415966,Gathered,"[""jus d'orange"", ""myrtilles"", ""fraise"", ""mangue"", ""vanille sans matières grasses""]",2
Smoothie nuage de fraises Hungry Girl Hg,"2 cuillères à café de poudre sans matières grasses Coffee-mate, vanille française, 28 ml d'eau tiède, 167 ml de fraises congelées, 140 ml de lait de soja léger à la vanille, 28 ml de sirop de fraise, Torani sans sucre, 3 sachets (1 g) de substitut de sucre Splenda, 3 gros glaçons, 2 cuillères à soupe de garniture fouettée, Redi-Whip sans matières grasses","[« Dissoudre le Coffee-mate dans de l'eau tiède. », « Mettre tous les ingrédients dans un mixeur, sauf la crème fouettée. », « Mixer à grande vitesse pendant 30 à 45 secondes. », « Verser et garnir de Redi-Whip sans gras. Délicieux aux fraises ! »]",www.food.com/recipe/hungry-girls-strawberry-cloud-smoothie-hg-444348,Gathered,"[« Café », « eau », « fraises congelées », « lait de soja léger à la vanille », « sirop de fraise », « substitut de sucre », « garniture fouettée »]",1
Smoothie à la banane et aux baies,"« 56 g de yaourt aux fruits rouges allégé. J'utilise un tube de yaourts bio allégés Stonyfield's saveur mûre. Vous pouvez utiliser ce que vous voulez », « 1/2 banane coupée en rondelles », « 120 ml de fruits rouges surgelés : j'utilise un mélange de myrtilles, de mûres et de framboises », « 120 ml d'eau. Si vous préférez des smoothies plus épais, vous pouvez utiliser moins d'eau »","[""Ajoutez tous les ingrédients dans un mixeur et mélangez jusqu'à obtenir la consistance désirée."", ""Versez dans un verre et dégustez !""]",www.food.com/recipe/berrylicious-banana-smoothie-184402,Gathered,"[« faible en gras », « banane », « baies mélangées surgelées », « eau »]",1
Smoothie myrtille-banane aux graines de lin,"250 ml de bleuets surgelés, 1 banane, 6 onces de yaourt nature sans gras, 188 ml de lait d'amande, 1 cuillère à soupe de graines de lin moulues, 125 ml de glaçon","[« Placez les ingrédients dans un mixeur et commencez à mixer à basse vitesse, puis augmentez progressivement la vitesse jusqu'à obtenir une consistance lisse. », « Ajoutez 30 à 60 secondes supplémentaires pour ajouter de l'air (pour un smoothie plus léger). », « Servez. Pour 2 personnes. »]",www.food.com/recipe/blueberry-banana-smoothie-with-flaxseed-480419,Gathered,"[« myrtilles congelées », « banane », « yaourt », « lait d'amande », « graines de lin moulues »]",2
Smoothie aux fruits glacés Sierra,"250 ml de Sierra Mist diététique, 250 ml de fruits mélangés surgelés (mélange de smoothie avec ananas, mangue et fraises)","[""Placez les deux ingrédients dans un mixeur ou utilisez un mixeur plongeant et mélangez jusqu'à obtenir une consistance lisse."", ""Buvez et dégustez immédiatement !""]",www.food.com/recipe/sierra-frozen-fruit-smoothie-101141,Gathered,"[""ananas""]",2
Smoothie sans sucre,"""5 à 6 grosses fraises (j'utilise des fraises surgelées)"", ""1/2 banane moyenne"", ""62 ml de yaourt nature sans matières grasses"", ""62 ml de lait écrémé à 2 %, ""1/8 à 62 ml de substitut de sucre Splenda (selon la douceur préférée)"", ""glaçon (si vous n'utilisez pas de fraises surgelées)""","[« Équeutez et lavez les fraises. », « Pelez et coupez la banane. », « Mettez le tout dans le mixeur et mixez à vitesse élevée jusqu'à obtenir une consistance lisse. », « Versez dans un verre et dégustez ! »]",www.food.com/recipe/sugar-free-smoothie-117257,Gathered,"[""fraises"", ""banane"", ""yaourt"", ""lait"", ""substitut de sucre Splenda""]",1
Smoothie fraise et myrtille super sain,"125 ml de lait de soja à la vanille (le lait ordinaire fonctionne aussi), 125 ml de myrtilles (fraîches ou congelées), 250 ml de fraises (fraîches ou congelées), 6 onces de yaourt à la vanille sans gras (n'importe quelle saveur fera l'affaire)","[""Mélanger tous les ingrédients dans un mixeur jusqu'à obtenir une consistance lisse et déguster !""]",www.food.com/recipe/super-healthy-strawberry-blueberry-smoothie-375930,Gathered,"[""lait de soja à la vanille"", ""myrtilles"", ""fraise"", ""sans matière grasse""]",2
Mélange pour smoothie au cappuccino glacé,"125 ml de crème à café sans matières grasses à la vanille française en poudre, 83 ml de granulés de café instantané, 83 ml de lait en poudre instantané sans matières grasses, 62 ml de substitut de sucre Splenda, 2 cuillères à soupe de cacao, 1,0 L de lait écrémé, 48 glaçons","[« Pour préparer le mélange à smoothie, mélangez la crème à café, les grains de café, le lait en poudre, le sucre et le cacao dans un mixeur et mixez plusieurs fois jusqu'à obtenir une poudre fine et homogène. », « Pour préparer un smoothie, mélangez 120 ml de lait et 2 cuillères à soupe de mélange à smoothie dans un mixeur ; mixez jusqu'à obtenir une consistance lisse. Ajoutez 6 à 8 glaçons et mixez jusqu'à obtenir une consistance épaisse et crémeuse. »]",www.food.com/recipe/iced-cappuccino-smoothie-mix-412146,Gathered,"[""vanille française en poudre"", ""granulés de café"", ""lait"", ""substitut de sucre Splenda"", ""cacao"", ""lait écrémé"", ""cubes""]",5
Smoothie aux fruits sans produits laitiers,"1 à 1 125 ml de jus de fruits (peut être n'importe quel jus de fruits), 1/2 à 250 ml de glace, 1 banane moyenne, édulcorant artificiel (facultatif)","[« Remplissez le verre de la taille souhaitée avec des glaçons. », « Remplissez le verre jusqu'au bout avec le jus de fruits. Comme nous avons eu une récolte abondante de grenades cette année, cette recette fonctionne bien avec du jus de grenade naturel. Mais vous pouvez utiliser n'importe quel jus de fruits. », « Versez le mélange glace-jus dans le récipient de votre mixeur. », « Pelez et cassez la banane dans le même récipient. », « Si vous utilisez un édulcorant, versez-le dans le récipient du mixeur avant de mixer. », « Mixez jusqu'à obtenir la consistance désirée. »]",www.food.com/recipe/non-dairy-fruit-smoothie-488492,Gathered,"[""jus de fruit"", ""banane""]",1
Smoothie à calories négatives,"5 fraises, 1 pamplemousse, 1/2 papaye moyenne, 62 ml de glace","[""Mettez le tout dans un mixeur et mixez ! (assurez-vous d'utiliser le jus supplémentaire du pamplemousse car c'est le seul liquide pour la boisson).""]",www.food.com/recipe/negative-calorie-smoothie-284685,Gathered,"[""fraises"", ""pamplemousse"", ""papaye""]",1
Smoothie carotte pêche banane,"1 petite carotte, 1 banane congelée, 1 pêche, dénoyautée et pelée, 125 ml d'eau, 1 cuillère à café de miel (facultatif)","[« Placez tous les ingrédients dans un mixeur. », « Traitez jusqu'à obtenir une consistance lisse, en ajoutant plus d'eau si nécessaire. »]",www.food.com/recipe/carrot-peach-banana-smoothie-517888,Gathered,"[""carotte"", ""banane"", ""pêche"", ""eau"", ""miel""]",1
"Smoothie à la banane Ovaltine facile, sain et délicieux","1 banane, trop mûre (congelée ou non), 1/3 - 125 ml de lait écrémé, 1 cuillère à soupe d'Ovaltine (saveur chocolat, pour sans gluten, mais j'utilise l'original), 2 cuillères à café de yaourt à la vanille sans gras","[« Mettez-le dans un mixeur et mixez ! », « Bon appétit ! »]",www.food.com/recipe/easy-healthy-delicious-ovaltine-banana-smoothie-drink-322068,Gathered,"[""banane"", ""lait"", ""arôme chocolat"", ""sans matières grasses""]",1
Smoothie tropical à la pastèque,"600 g de graines de pastèque, écorce, chair seulement, 2 petites bananes, pelées, 225 ml de crème de coco","[""Mélanger tous les ingrédients dans un mixeur et servir dans des verres réfrigérés.""]",www.food.com/recipe/tropical-watermelon-smoothie-316023,Gathered,"[""graines d'écorce de pastèque"", ""bananes"", ""crème de noix de coco""]",1
"Smoothie au chou frisé, aux baies et au gingembre","250 ml de chou frisé, bien tassé, 1 cuillère à soupe de jus de citron, 6 baies congelées, 500 ml d'eau, 1/2 pouce de gingembre, 1 banane, 6 amandes","[« Dans une tasse à mesurer de 500 ml, tassez le chou frisé. Ajoutez un filet de jus de citron, les baies, le gingembre et les amandes. Remplissez la tasse d'eau. Mixez au Vitamix à vitesse élevée. », « Ajoutez la banane et mixez à vitesse moyenne. »]",www.food.com/recipe/kale-berry-ginger-smoothie-521113,Gathered,"[""chou frisé"", ""jus de citron"", ""baies congelées"", ""eau"", ""gingembre"", ""banane"", ""amandes""]",2
Smoothie au thé chai épicé,"125 ml de lait écrémé, 1 sachet de thé chai, 125 ml de tofu soyeux léger, 1 cuillère à soupe de substitut de sucre granulé, 1/4 cuillère à café d'extrait d'amande, 1/4 cuillère à café d'extrait de vanille, glaçon, cannelle moulue (pour garnir)","[« Versez le lait dans une tasse à mesurer en verre ; réchauffez au micro-ondes pendant 1 minute. », « Ajoutez le sachet de thé ; laissez infuser 10 minutes. », « Retirez le sachet de thé et réfrigérez pendant 5 minutes. », « Dans un mixeur ou un robot culinaire, mélangez le mélange de lait et le tofu. », « Ajoutez le substitut de sucre, les deux extraits et la glace. », « Mixez jusqu'à ce que la glace soit pilée et que le mélange soit mousseux. », « Saupoudrez de cannelle et servez immédiatement. »]",www.food.com/recipe/spiced-chai-tea-smoothie-248042,Gathered,"[« lait écrémé », « thé chai », « tofu soyeux léger », « substitut de sucre granulé », « amande », « vanille », « cannelle moulue »]",1
Smoothie au yaourt poire et orange,"1 poire moyenne, 1/2 orange, 1 cuillère à café de miel, 1 petite poignée de feuille de menthe, 250 ml de yaourt nature","[« Coupez les poires en dés de 2,5 cm, mettez-les dans un mixeur avec les tranches d'orange, le miel et les feuilles de menthe (avec les tiges). Versez le yaourt. », « Mélangez au mixeur. », « Décorez de quelques feuilles de menthe. »]",www.food.com/recipe/pear-and-orange-yogurt-smoothie-526205,Gathered,"[""poire"", ""orange"", ""miel"", ""poignée de menthe"", ""yaourt nature""]",1
Smoothie aux fruits des îles,"1 petite banane, pelée et coupée en morceaux, 2 cuillères à soupe de lait de coco, 2 cuillères à soupe de jus de citron vert, 62 ml de jus d'orange, 62 ml de jus d'ananas, 1/2 cuillère à café de gingembre râpé, 3 glaçons","[""Mettez tous les ingrédients dans un mixeur jusqu'à obtenir une consistance lisse.""]",www.food.com/recipe/island-fruit-smoothie-128429,Gathered,"[""banane"", ""lait de coco"", ""jus de citron vert"", ""jus d'orange"", ""jus d'ananas"", ""gingembre"", ""cubes""]",1
Un smoothie au chocolat sain !,"1 banane, 125 ml d'Ovaltine (plus ou moins selon le goût), 2 boules de glace à la vanille","[« Coupez les bananes en morceaux (plus facile à mixer). », « Mettez les bananes dans une assiette et saupoudrez d'Ovomaltine et mettez au micro-ondes pendant environ 6 à 10 secondes. », « Mettez tous les ingrédients dans un mixeur et mixez jusqu'à obtenir une consistance crémeuse. », « Bon appétit ! »]",www.food.com/recipe/a-healthy-chocolate-smoothie-162376,Gathered,"[""banane"", ""ovaltine"", ""glace à la vanille""]",1
Smoothie « Elvis »,"1 banane tranchée, congelée, 2 à 3 cuillères à soupe de beurre de cacahuète crémeux de style naturel, 125 ml de lait écrémé à 2 % (à l'épaisseur désirée), 1/4 à 83 ml de yaourt à la vanille sans sucre et sans gras","[« Mettez tous les ingrédients dans un mixeur. », « Mélangez jusqu'à obtenir une consistance très lisse. », « Servez immédiatement. », « Pour un smoothie végétalien, préparez-le avec du lait de soja et du yaourt de soja. »]",www.food.com/recipe/the-elvis-smoothie-111875,Gathered,"[""banane"", ""beurre de cacahuète"", ""lait"", ""sucre""]",1
Recette copiée : Naked Juice - Smoothie à la mangue puissant,"200 g de jus de pomme, 35 g de bananes, 5 g de jus de citron, 220 g de mangues, 70 g de jus d'orange","[""Mélangez tous les ingrédients ensemble, mettez au réfrigérateur et buvez !""]",www.food.com/recipe/copycat-recipe-naked-juice-mighty-mango-smoothie-418670,Gathered,"[""jus de pomme"", ""bananes"", ""jus de citron"", ""mangues"", ""jus d'orange""]",1
